---------------------------------------------------------------------------------------------
Output for s3a://batch-processing-bucket/large-text-file-1.txt
---------------------------------------------------------------------------------------------
('total number of words=', 20180402)
('total number of distinct words=', 61593)
('popular_threshold_word=', 3080.0)
('common_threshold_l_word=', 29256.0)
('common_threshold_u_word=', 32337.0)
('rare_threshold_word=', 58513.0)
---------------------------------------------------------------------------------------------

Popular Words
+----+---------------+---------+
|Rank|           Word|Frequency|
|59817|           marrowbone|        4|
|59818|          marrowbones|        4|
|59819|              marsala|        4|
|59820|          marshalling|        4|
|59821|           marshlands|        4|
|59822|              marsyas|        4|
|59823|              martens|        4|
|59824|              martian|        4|
|59825|            martineau|        4|
|59826|             martinet|        4|
|59827|             martinez|        4|
|59828|           martingale|        4|
|59829|            martinmas|        4|
|59830|               martos|        4|
|59831|               martyn|        4|
|59832|            marybeads|        4|
|59833|          maryborough|        4|
|59834|                  mas|        4|
|59835|          masculinely|        4|
|59836|              masetto|        4|
|59837|                 mash|        4|
|59838|              maskell|        4|
|59839|               masoch|        4|
|59840|          masquerades|        4|
|59841|            massacred|        4|
|59842|              massena|        4|
|59843|             masseurs|        4|
|59844|               massey|        4|
|59845|            massgoing|        4|
|59846|            masshouse|        4|
|59847|            massilian|        4|
|59848|              massing|        4|
|59849|            massinger|        4|
|59850|               massor|        4|
|59851|           masspriest|        4|
|59852|          massproduct|        4|
|59853|             masstime|        4|
|59854|               masted|        4|
|59855|           masterhood|        4|
|59856|         mastermystic|        4|
|59857|        masterstrokes|        4|
|59858|           mastheaded|        4|
|59859|            mastheads|        4|
|59860|            masticate|        4|
|59861|         mastications|        4|
|59862|              mastino|        4|
|59863|            mastodons|        4|
|59864|          mastodontic|        4|
|59865|          masturbated|        4|
|59866|              matador|        4|
|59867|          matchmaking|        4|
|59868|        materialistic|        4|
|59869|         materialists|        4|
|59870|             mateship|        4|
|59871|       mathematically|        4|
|59872|            mathering|        4|
|59873|              mathews|        4|
|59874|             mathilde|        4|
|59875|              matinee|        4|
|59876|     matresfamiliarum|        4|
|59877|               matrix|        4|
|59878|                matse|        4|
|59879|              matsmai|        4|
|59880|               matsys|        4|
|59881|               matteo|        4|
|59882|             matthews|        4|
|59883|             mattocks|        4|
|59884|             mattrass|        4|
|59885|           maturation|        4|
|59886|               maudle|        4|
|59887|              mauleon|        4|
|59888|                mauls|        4|
|59889|                 maun|        4|
|59890|              maunder|        4|
|59891|           maundering|        4|
|59892|               maundy|        4|
|59893|              maureen|        4|
|59894|                maury|        4|
|59895|            mausoleum|        4|
|59896|             mausolus|        4|
|59897|                 maux|        4|
|59898|              mavrone|        4|
|59899|            maximarum|        4|
|59900|               maxime|        4|
|59901|                 maya|        4|
|59902|               mayans|        4|
|59903|             maybrick|        4|
|59904|               mayers|        4|
|59905|             mayfield|        4|
|59906|               mayhem|        4|
|59907|          maynoothian|        4|
|59908|            mayoralty|        4|
|59909|             mayoress|        4|
|59910|               mayors|        4|
|59911|                mayow|        4|
|59912|              mazarin|        4|
|59913|              mazeppa|        4|
|59914|                mazer|        4|
|59915|             maziness|        4|
|59916|              mazorca|        4|
|59917|              mazurka|        4|
|59918|                 mazy|        4|
|59919|            mazzinism|        4|
|59920|              mcallen|        4|
|59921|               mccabe|        4|
|59922|               mccann|        4|
|59923|            mccaulley|        4|
|59924|             mcgregor|        4|
|59925|               mclean|        4|
|59926|                mcmiv|        4|
|59927|                mcoys|        4|
|59928|                   md|        4|
|59929|             mdccccxx|        4|
|59930|         mdccclxxxiii|        4|
|59931|               mdccxi|        4|
|59932|                  mea|        4|
|59933|              meadero|        4|
|59934|             mealtime|        4|
|59935|            mealtimes|        4|
|59936|                 meam|        4|
|59937|            meandered|        4|
|59938|          meanderings|        4|
|59939|         meaningfully|        4|
|59940|           measureful|        4|
|59941|             measurer|        4|
|59942|             meatbone|        4|
|59943|         meatchoppers|        4|
|59944|            meatfaced|        4|
|59945|            meatjuice|        4|
|59946|              meatpot|        4|
|59947|          meatstained|        4|
|59948|            medallion|        4|
|59949|           medallions|        4|
|59950|            medallist|        4|
|59951|              meddles|        4|
|59952|       meddlesomeness|        4|
|59953|            meddlings|        4|
|59954|               medher|        4|
|59955|                 medi|        4|
|59956|               medias|        4|
|59957|              mediate|        4|
|59958|             mediator|        4|
|59959|            mediatrix|        4|
|59960|                medic|        4|
|59961|           medicament|        4|
|59962|          medicinally|        4|
|59963|       medicinebottle|        4|
|59964|          medicineman|        4|
|59965|               medico|        4|
|59966|              medicos|        4|
|59967|            medievals|        4|
|59968|         mediocrities|        4|
|59969|             meditans|        4|
|59970|         meditatively|        4|
|59971|       meditativeness|        4|
|59972|              mediums|        4|
|59973|          mediumsized|        4|
|59974|              medusam|        4|
|59975|              meekest|        4|
|59976|             meeterly|        4|
|59977|         megarensians|        4|
|59978|         megeggaggegg|        4|
|59979|              megrims|        4|
|59980|                  meh|        4|
|59981|                meila|        4|
|59982|                meine|        4|
|59983|             meinherr|        4|
|59984|          melancholia|        4|
|59985|         melancholily|        4|
|59986|                melba|        4|
|59987|          melchisedek|        4|
|59988|               meldon|        4|
|59989|                melee|        4|
|59990|                melek|        4|
|59991|           melisandra|        4|
|59992|              melkest|        4|
|59993|               meller|        4|
|59994|           mellowness|        4|
|59995|                mells|        4|
|59996|          melodiously|        4|
|59997|            melodrama|        4|
|59998|             melonous|        4|
|59999|      melonsmellonous|        4|
|60000|              melvill|        4|
|60001|               membra|        4|
|60002|            membranes|        4|
|60003|            mementoes|        4|
|60004|             mementos|        4|
|60005|            memetipso|        4|
|60006|          memorandums|        4|
|60007|         memorialists|        4|
|60008|          memorialize|        4|
|60009|           memorising|        4|
|60010|            memorized|        4|
|60011|           memorizing|        4|
|60012|                 mena|        4|
|60013|           menacingly|        4|
|60014|            menacings|        4|
|60015|               menage|        4|
|60016|            menagerer|        4|
|60017|            menagerie|        4|
|60018|               mencia|        4|
|60019|           mendacious|        4|
|60020|            mendacity|        4|
|60021|           mendancers|        4|
|60022|             mendanna|        4|
|60023|               mendes|        4|
|60024|               mendez|        4|
|60025|                 mene|        4|
|60026|              meneses|        4|
|60027|           menfriends|        4|
|60028|              menials|        4|
|60029|              meniere|        4|
|60030|            menoetius|        4|
|60031|              menomen|        4|
|60032|                mensa|        4|
|60033|           menstruate|        4|
|60034|         menstruation|        4|
|60035|          mensuration|        4|
|60036|              menteur|        4|
|60037|              menthol|        4|
|60038|         mentironiana|        4|
|60039|               mentre|        4|
|60040|                 menu|        4|
|60041|                meona|        4|
|60042|             meotides|        4|
|60043|      mephistophelean|        4|
|60044|           mercerised|        4|
|60045|        mercurialised|        4|
|60046|                merde|        4|
|60047|            meritoque|        4|
|60048|            merivales|        4|
|60049|              merlins|        4|
|60050|                merlo|        4|
|60051|               merona|        4|
|60052|          merryandrew|        4|
|60053|             merrying|        4|
|60054|              meseems|        4|
|60055|              meshach|        4|
|60056|               mesial|        4|
|60057|           mesmerised|        4|
|60058|                mesna|        4|
|60059|         mesopotamian|        4|
|60060|              messene|        4|
|60061|         messengerboy|        4|
|60062|               messer|        4|
|60063|              messing|        4|
|60064|             messmate|        4|
|60065|             messtins|        4|
|60066|                messy|        4|
|60067|                 meta|        4|
|60068|           metalbound|        4|
|60069|             metamora|        4|
|60070|       metamspychosis|        4|
|60071|            metaphors|        4|
|60072|       metaphysically|        4|
|60073|        metaphysician|        4|
|60074|         metaphysicus|        4|
|60075|           metastasio|        4|
|60076|          metchnikoff|        4|
|60077|          methodising|        4|
|60078|           methodists|        4|
|60079|        methodization|        4|
|60080|           methusalah|        4|
|60081|           methusalem|        4|
|60082|           methylated|        4|
|60083|                meton|        4|
|60084|           metrodorus|        4|
|60085|                meung|        4|
|60086|           mexborough|        4|
|60087|             mezquino|        4|
|60088|            mezzanine|        4|
|60089|                  mgr|        4|
|60090|              miasmas|        4|
|60091|            miasmatic|        4|
|60092|                 miau|        4|
|60093|             miaulina|        4|
|60094|                 mica|        4|
|60095|              micaiah|        4|
|60096|             micawber|        4|
|60097|                micer|        4|
|60098|             michaels|        4|
|60099|              michele|        4|
|60100|               mickey|        4|
|60101|            mickleham|        4|
|60102|          micocolembo|        4|
|60103|                micro|        4|
|60104|          microscopes|        4|
|60105|               mictum|        4|
|60106|          micturition|        4|
|60107|         midafternoon|        4|
|60108|              midbrow|        4|
|60109|               midden|        4|
|60110|              middens|        4|
|60111|           middleaged|        4|
|60112|              middler|        4|
|60113|            middlings|        4|
|60114|             middllng|        4|
|60115|                midge|        4|
|60116|               midget|        4|
|60117|              midgets|        4|
|60118|           midlothian|        4|
|60119|              midmost|        4|
|60120|             midpoint|        4|
|60121|              midship|        4|
|60122|            midstream|        4|
|60123|            midstreet|        4|
|60124|                 midw|        4|
|60125|           midwatches|        4|
|60126|            midwifery|        4|
|60127|            midwinter|        4|
|60128|                 miei|        4|
|60129|        mighthavebeen|        4|
|60130|              mightnt|        4|
|60131|               mignet|        4|
|60132|           mignonette|        4|
|60133|              migrate|        4|
|60134|            migrating|        4|
|60135|            migratory|        4|
|60136|              miguels|        4|
|60137|              milbank|        4|
|60138|            milchcows|        4|
|60139|              mildewy|        4|
|60140|          mildhearted|        4|
|60141|              mileage|        4|
|60142|             milesius|        4|
|60143|            milestone|        4|
|60144|           milestones|        4|
|60145|           militarism|        4|
|60146|            militated|        4|
|60147|            militates|        4|
|60148|           militiamen|        4|
|60149|            milkiness|        4|
|60150|              milkjug|        4|
|60151|             milkjugs|        4|
|60152|              milkman|        4|
|60153|           milkoozing|        4|
|60154|              milksop|        4|
|60155|            milkwoman|        4|
|60156|           millennial|        4|
|60157|            millevoye|        4|
|60158|          milligramme|        4|
|60159|          millingtary|        4|
|60160|          millionaire|        4|
|60161|            millionth|        4|
|60162|           millwheels|        4|
|60163|             millwood|        4|
|60164|          millwrights|        4|
|60165|              milmans|        4|
|60166|               milone|        4|
|60167|                milot|        4|
|60168|            miltiades|        4|
|60169|           mimalloneo|        4|
|60170|               mimber|        4|
|60171|                mimes|        4|
|60172|              mimetic|        4|
|60173|             mimicked|        4|
|60174|               mimosa|        4|
|60175|                  min|        4|
|60176|              minaret|        4|
|60177|             minatory|        4|
|60178|               minbad|        4|
|60179|            mincepies|        4|
|60180|              minches|        4|
|60181|            mincingly|        4|
|60182|              mincius|        4|
|60183|                miner|        4|
|60184|           mineralogy|        4|
|60185|               miners|        4|
|60186|             minervas|        4|
|60187|              minette|        4|
|60188|              mingere|        4|
|60189|            minguilla|        4|
|60190|              minimes|        4|
|60191|              minimis|        4|
|60192|             minimise|        4|
|60193|           minimising|        4|
|60194|            minishing|        4|
|60195|           ministrant|        4|
|60196|           ministries|        4|
|60197|                minna|        4|
|60198|               minois|        4|
|60199|            minorates|        4|
|60200|             minotaur|        4|
|60201|              minster|        4|
|60202|               minted|        4|
|60203|               minuet|        4|
|60204|              minuets|        4|
|60205|                minxi|        4|
|60206|              mirabel|        4|
|60207|             mirabile|        4|
|60208|            mirabilis|        4|
|60209|            mirabitur|        4|
|60210|               mirada|        4|
|60211|           miraflores|        4|
|60212|           miraguarda|        4|
|60213|            mirandola|        4|
|60214|                mirat|        4|
|60215|            miricatus|        4|
|60216|           mirthfully|        4|
|60217|       misanthropical|        4|
|60218|        misanthropist|        4|
|60219|       misanthropists|        4|
|60220|       misapplication|        4|
|60221|             misapply|        4|
|60222|     misapprehensions|        4|
|60223|     misappropriation|        4|
|60224|          misbehaving|        4|
|60225|             misbirth|        4|
|60226|      miscalculations|        4|
|60227|          miscellanea|        4|
|60228|      miscellaneously|        4|
|60229|              mischna|        4|
|60230|       misconceptions|        4|
|60231|        misconducting|        4|
|60232|             misdealt|        4|
|60233|         misdemeanant|        4|
|60234|        misdemeanants|        4|
|60235|          misdemeanor|        4|
|60236|       misdescription|        4|
|60237|          misdoubting|        4|
|60238|           misericord|        4|
|60239|              miseris|        4|
|60240|               misfit|        4|
|60241|             misgrown|        4|
|60242|          misguidedly|        4|
|60243|                misha|        4|
|60244|            mishinnah|        4|
|60245|             mismated|        4|
|60246|            misprints|        4|
|60247|    mispronunciations|        4|
|60248|        misquotations|        4|
|60249|              misread|        4|
|60250|        misremembered|        4|
|60251|      misrepresenting|        4|
|60252|                missa|        4|
|60253|              missent|        4|
|60254|              missies|        4|
|60255|            missioner|        4|
|60256|        mississippies|        4|
|60257|          missolonghi|        4|
|60258|            misstated|        4|
|60259|             missteps|        4|
|60260|               misted|        4|
|60261|              misters|        4|
|60262|          misthinking|        4|
|60263|              mistily|        4|
|60264|             mistimed|        4|
|60265|            mistiness|        4|
|60266|          misventures|        4|
|60267|              mitchel|        4|
|60268|         mitchelstown|        4|
|60269|               mither|        4|
|60270|            mitigants|        4|
|60271|             mittened|        4|
|60272|              mittunt|        4|
|60273|                 mity|        4|
|60274|              mitzvah|        4|
|60275|              mixedup|        4|
|60276|           mixolydian|        4|
|60277|             mizentop|        4|
|60278|               mizpah|        4|
|60279|              mizrach|        4|
|60280|              mizraim|        4|
|60281|           mizzenmast|        4|
|60282|                   mm|        4|
|60283|            moaningly|        4|
|60284|             moanings|        4|
|60285|               mobcap|        4|
|60286|              mobsmen|        4|
|60287|            mocassins|        4|
|60288|             moccasin|        4|
|60289|           moccasined|        4|
|60290|               modder|        4|
|60291|             modeling|        4|
|60292|            moderates|        4|
|60293|            modernity|        4|
|60294|            modestest|        4|
|60295|            modifying|        4|
|60296|                modon|        4|
|60297|                modus|        4|
|60298|               moffat|        4|
|60299|             moffette|        4|
|60300|                 mogg|        4|
|60301|            mogulship|        4|
|60302|           mohammadan|        4|
|60303|               mohawk|        4|
|60304|                moher|        4|
|60305|                mohrs|        4|
|60306|                moins|        4|
|60307|             moirette|        4|
|60308|              moisten|        4|
|60309|           moistening|        4|
|60310|             moistens|        4|
|60311|              moister|        4|
|60312|               moksha|        4|
|60313|             moldavia|        4|
|60314|            moldering|        4|
|60315|              molding|        4|
|60316|                molea|        4|
|60317|            molecular|        4|
|60318|              molefur|        4|
|60319|            molestful|        4|
|60320|            molestors|        4|
|60321|              molests|        4|
|60322|             molifier|        4|
|60323|              molitus|        4|
|60324|         molldopeloob|        4|
|60325|        mollificative|        4|
|60326|            mollified|        4|
|60327|          molloncolly|        4|
|60328|          mollycoddle|        4|
|60329|               moloch|        4|
|60330|             monachus|        4|
|60331|            monadnock|        4|
|60332|           monaganous|        4|
|60333|            monarchia|        4|
|60334|           monarchial|        4|
|60335|        monasterboice|        4|
|60336|             moncadas|        4|
|60337|               mondes|        4|
|60338|                mondo|        4|
|60339|            mondonedo|        4|
|60340|           monetarily|        4|
|60341|         moneylenders|        4|
|60342|           moneypenny|        4|
|60343|            mongolian|        4|
|60344|               monica|        4|
|60345|            monicongo|        4|
|60346|               monier|        4|
|60347|            monitions|        4|
|60348|            monitress|        4|
|60349|               monjui|        4|
|60350|         monkeydoodle|        4|
|60351|          monkeyhouse|        4|
|60352|            monkeying|        4|
|60353|              monkish|        4|
|60354|            monkwords|        4|
|60355|              monocle|        4|
|60356|          monogamists|        4|
|60357|             monogamy|        4|
|60358|           monographs|        4|
|60359|            monoideal|        4|
|60360|            monoliths|        4|
|60361|            monologue|        4|
|60362|          monongahela|        4|
|60363|         monophysites|        4|
|60364|          monopolised|        4|
|60365|          monopolists|        4|
|60366|           monopolize|        4|
|60367|          monopolized|        4|
|60368|         monopolizing|        4|
|60369|        monosyllables|        4|
|60370|             monotone|        4|
|60371|             monoxide|        4|
|60372|              monsoon|        4|
|60373|             monsoons|        4|
|60374|           monstrance|        4|
|60375|        monstrosities|        4|
|60376|         monstrousest|        4|
|60377|            montaigne|        4|
|60378|             montalvo|        4|
|60379|              montana|        4|
|60380|           montenotte|        4|
|60381|            monthlies|        4|
|60382|                monti|        4|
|60383|              montijo|        4|
|60384|           montmartre|        4|
|60385|          montmorency|        4|
|60386|          montpensier|        4|
|60387|           monumentum|        4|
|60388|               monvel|        4|
|60389|                  moo|        4|
|60390|               mooing|        4|
|60391|              moolahs|        4|
|60392|                mools|        4|
|60393|                moomb|        4|
|60394|             moonbeam|        4|
|60395|             mooncalf|        4|
|60396|            mooncalfs|        4|
|60397|           mooncarole|        4|
|60398|            moondrawn|        4|
|60399|           moonflower|        4|
|60400|          moonfoaming|        4|
|60401|              mooning|        4|
|60402|          moonshiners|        4|
|60403|            moonstone|        4|
|60404|            moonwards|        4|
|60405|         moonycrowned|        4|
|60406|            moooikill|        4|
|60407|             moorside|        4|
|60408|                moped|        4|
|60409|             moppings|        4|
|60410|            moralised|        4|
|60411|            moralises|        4|
|60412|          moralisings|        4|
|60413|           moralities|        4|
|60414|                moran|        4|
|60415|               morang|        4|
|60416|             moravian|        4|
|60417|                moray|        4|
|60418|           morbidezza|        4|
|60419|         morbidminded|        4|
|60420|              morbous|        4|
|60421|                morea|        4|
|60422|            morecambe|        4|
|60423|               moreen|        4|
|60424|             moreland|        4|
|60425|              morgana|        4|
|60426|            moriscoes|        4|
|60427|             morituri|        4|
|60428|               moritz|        4|
|60429|            mormonism|        4|
|60430|                moron|        4|
|60431|             morosely|        4|
|60432|             morpheus|        4|
|60433|               morphy|        4|
|60434|              morquan|        4|
|60435|               morrel|        4|
|60436|                 mors|        4|
|60437|             mortacci|        4|
|60438|             unreeled|        4|
|60439|          unrefreshed|        4|
|60440|            unrefuted|        4|
|60441|        unregenerated|        4|
|60442|        unremittingly|        4|
|60443|            unremoved|        4|
|60444|       unremunerative|        4|
|60445|          unrepentant|        4|
|60446|           unrepining|        4|
|60447|           unrequired|        4|
|60448|          unresentful|        4|
|60449|       unrestrainedly|        4|
|60450|          unretracing|        4|
|60451|           unreturned|        4|
|60452|      unreverberating|        4|
|60453|         unreverenced|        4|
|60454|             unrifled|        4|
|60455|             unrigged|        4|
|60456|             unripped|        4|
|60457|              unrobed|        4|
|60458|            unruffled|        4|
|60459|         unrustlingly|        4|
|60460|         unsacrificed|        4|
|60461|            unsaddled|        4|
|60462|           unsailorly|        4|
|60463|            unsalable|        4|
|60464|           unsaleable|        4|
|60465|         unsanctioned|        4|
|60466|           unsanitary|        4|
|60467|              unsated|        4|
|60468|           unsatiable|        4|
|60469|     unsatisfactorily|        4|
|60470|         unsatisfying|        4|
|60471|               unsays|        4|
|60472|             unscared|        4|
|60473|         unscientific|        4|
|60474|           unscrewing|        4|
|60475|             unscrews|        4|
|60476|         unscriptural|        4|
|60477|       unscrupulously|        4|
|60478|         unseamanlike|        4|
|60479|     unseasonableness|        4|
|60480|            unseating|        4|
|60481|        unsentimental|        4|
|60482|      unsentimentally|        4|
|60483|            unsetting|        4|
|60484|             unshaded|        4|
|60485|           unsheathes|        4|
|60486|               unshed|        4|
|60487|           unshielded|        4|
|60488|               unshod|        4|
|60489|            unshunned|        4|
|60490|         unsignifying|        4|
|60491|             unsinged|        4|
|60492|            unskirted|        4|
|60493|             unslaked|        4|
|60494|            unsleeved|        4|
|60495|              unsmelt|        4|
|60496|         unsmoothable|        4|
|60497|          unsoundness|        4|
|60498|            unsourced|        4|
|60499|          unsparingly|        4|
|60500|           unspeckled|        4|
|60501|           unspeeched|        4|
|60502|              unspent|        4|
|60503|       unsplinterable|        4|
|60504|            unspoiled|        4|
|60505|            unsquared|        4|
|60506|           unsqueaked|        4|
|60507|         unstaggering|        4|
|60508|             unstaked|        4|
|60509|           unstarched|        4|
|60510|             unstated|        4|
|60511|           unsteadied|        4|
|60512|            unsteered|        4|
|60513|           unstinting|        4|
|60514|           unstirring|        4|
|60515|           unstranded|        4|
|60516|          unstrapping|        4|
|60517|           unstreaked|        4|
|60518|           unstricken|        4|
|60519|             unstruck|        4|
|60520|            unstudied|        4|
|60521|          unsubduable|        4|
|60522|            unsubdued|        4|
|60523|     unsubstantiality|        4|
|60524|          unsuffusing|        4|
|60525|        unsuitability|        4|
|60526|       unsuitableness|        4|
|60527|           unsummoned|        4|
|60528|           unsundered|        4|
|60529|               unsung|        4|
|60530|             unsunned|        4|
|60531|       unsuppressable|        4|
|60532|        unsurpassable|        4|
|60533|      unsurrenderable|        4|
|60534|        unsurrendered|        4|
|60535|       unsuspectingly|        4|
|60536|       unsuspiciously|        4|
|60537|          unswallowed|        4|
|60538|            unswathed|        4|
|60539|            unsweetly|        4|
|60540|         unswervingly|        4|
|60541|    unsympathetically|        4|
|60542|       unsympathising|        4|
|60543|         unsystematic|        4|
|60544|            untagging|        4|
|60545|              untaken|        4|
|60546|           untameable|        4|
|60547|          untarnished|        4|
|60548|           untastable|        4|
|60549|           untattooed|        4|
|60550|           untempered|        4|
|60551|          unthinkable|        4|
|60552|             untidily|        4|
|60553|           untiringly|        4|
|60554|                untoe|        4|
|60555|           untonsured|        4|
|60556|          untottering|        4|
|60557|          untouchable|        4|
|60558|          untraceable|        4|
|60559|          untrackably|        4|
|60560|            untracked|        4|
|60561|      untractableness|        4|
|60562|      untraditionally|        4|
|60563|         untranslated|        4|
|60564|              untruly|        4|
|60565|              untruss|        4|
|60566|       untruthfulness|        4|
|60567|              untwist|        4|
|60568|             unusable|        4|
|60569|          unutterably|        4|
|60570|            unuttered|        4|
|60571|         unvanquished|        4|
|60572|          unvarnished|        4|
|60573|          unveracious|        4|
|60574|           unverdured|        4|
|60575|              unvexed|        4|
|60576|          unwalletted|        4|
|60577|         unwaveringly|        4|
|60578|          unweariedly|        4|
|60579|           unwearying|        4|
|60580|            unweaving|        4|
|60581|             unwedded|        4|
|60582|           unwelcomed|        4|
|60583|             unwholly|        4|
|60584|             unwilted|        4|
|60585|            unwinking|        4|
|60586|             unwisdom|        4|
|60587|          unwithdrawn|        4|
|60588|            unwomanly|        4|
|60589|        unworldliness|        4|
|60590|        unworshipping|        4|
|60591|               unwove|        4|
|60592|               unwrap|        4|
|60593|           unwrapping|        4|
|60594|           unwrinkled|        4|
|60595|           upanishads|        4|
|60596|                 upas|        4|
|60597|              upborne|        4|
|60598|             upbubble|        4|
|60599|             upcurled|        4|
|60600|            upcurling|        4|
|60601|            updraught|        4|
|60602|              upended|        4|
|60603|              upfloor|        4|
|60604|            upheavals|        4|
|60605|             upheaved|        4|
|60606|             upholder|        4|
|60607|               upland|        4|
|60608|            uplifting|        4|
|60609|           upliftings|        4|
|60610|               uplong|        4|
|60611|                  upp|        4|
|60612|           uppercross|        4|
|60613|               uppers|        4|
|60614|            upraising|        4|
|60615|            uprightly|        4|
|60616|            uprooting|        4|
|60617|               uprose|        4|
|60618|               upsala|        4|
|60619|               upsets|        4|
|60620|              upstair|        4|
|60621|           upstarched|        4|
|60622|             upstarts|        4|
|60623|            upstiffed|        4|
|60624|             upstroke|        4|
|60625|           upswelling|        4|
|60626|             uptodate|        4|
|60627|               uptore|        4|
|60628|               uptorn|        4|
|60629|               uptown|        4|
|60630|            uptowning|        4|
|60631|             uptrunks|        4|
|60632|              upturns|        4|
|60633|                upupa|        4|
|60634|        upwardcurving|        4|
|60635|             upwardly|        4|
|60636|                 uram|        4|
|60637|              uranian|        4|
|60638|                urban|        4|
|60639|              urbanus|        4|
|60640|                 urbe|        4|
|60641|               urbina|        4|
|60642|             urbright|        4|
|60643|              urgings|        4|
|60644|                uriah|        4|
|60645|                 urim|        4|
|60646|              urinary|        4|
|60647|             urinated|        4|
|60648|           urinations|        4|
|60649|              urinous|        4|
|60650|            uropoetic|        4|
|60651|             urquhart|        4|
|60652|               urraca|        4|
|60653|               urreas|        4|
|60654|             ursuline|        4|
|60655|               usable|        4|
|60656|              useable|        4|
|60657|            uselessly|        4|
|60658|                  ust|        4|
|60659|               usuald|        4|
|60660|             usurious|        4|
|60661|                 usus|        4|
|60662|              uterine|        4|
|60663|          utilisation|        4|
|60664|       utilitarianism|        4|
|60665|            utilitate|        4|
|60666|             utilized|        4|
|60667|              utopias|        4|
|60668|              utricle|        4|
|60669|              utrique|        4|
|60670|              utterer|        4|
|60671|               utterl|        4|
|60672|                   uu|        4|
|60673|              uwantit|        4|
|60674|             uxorious|        4|
|60675|                   uz|        4|
|60676|              vacaret|        4|
|60677|         vacationists|        4|
|60678|          vaccinating|        4|
|60679|          vaccination|        4|
|60680|              vaccine|        4|
|60681|               vaches|        4|
|60682|         vacillations|        4|
|60683|               vadawa|        4|
|60684|            vaihasaka|        4|
|60685|               vaines|        4|
|60686|              vainest|        4|
|60687|              vaisika|        4|
|60688|           vajnasunhi|        4|
|60689|               valaya|        4|
|60690|                valde|        4|
|60691|         valedicturus|        4|
|60692|              valenti|        4|
|60693|               valera|        4|
|60694|             valerian|        4|
|60695|               valets|        4|
|60696|              valideh|        4|
|60697|            vallances|        4|
|60698|               vallee|        4|
|60699|        vallombrosans|        4|
|60700|              valmiki|        4|
|60701|               valois|        4|
|60702|              valorem|        4|
|60703|           valparaiso|        4|
|60704|            valuables|        4|
|60705|           valuations|        4|
|60706|               valuka|        4|
|60707|             valvular|        4|
|60708|              vamoose|        4|
|60709|                 vamp|        4|
|60710|              vamping|        4|
|60711|             vampires|        4|
|60712|              vampyre|        4|
|60713|             vanavasi|        4|
|60714|               vandam|        4|
|60715|           vandeleurs|        4|
|60716|        vanderdeckens|        4|
|60717|             vanguard|        4|
|60718|             vanmeury|        4|
|60719|               vanyas|        4|
|60720|              vapored|        4|
|60721|            vaporlock|        4|
|60722|          variability|        4|
|60723|         variableness|        4|
|60724|             variably|        4|
|60725|              variant|        4|
|60726|             varicose|        4|
|60727|           variegated|        4|
|60728|            varietate|        4|
|60729|             variorum|        4|
|60730|               varney|        4|
|60731|            varnhagen|        4|
|60732|           varshakari|        4|
|60733|              varsity|        4|
|60734|                  vas|        4|
|60735|               vaster|        4|
|60736|                vates|        4|
|60737|             vaticans|        4|
|60738|         vatodbhranta|        4|
|60739|              vaudois|        4|
|60740|                   ve|        4|
|60741|                 vear|        4|
|60742|            vechapati|        4|
|60743|          vecinguerra|        4|
|60744|                  vee|        4|
|60745|              veering|        4|
|60746|                  veg|        4|
|60747|           vegetative|        4|
|60748|            vehicular|        4|
|60749|                 vehm|        4|
|60750|          vehmgericht|        4|
|60751|              veining|        4|
|60752|         veintiquatro|        4|
|60753|               veitch|        4|
|60754|            velasquez|        4|
|60755|             velation|        4|
|60756|            velazquez|        4|
|60757|              velimus|        4|
|60758|           velleities|        4|
|60759|           velocitous|        4|
|60760|                 vely|        4|
|60761|                venal|        4|
|60762|              venders|        4|
|60763|             vendetta|        4|
|60764|              vending|        4|
|60765|             venditur|        4|
|60766|              vendome|        4|
|60767|              vendors|        4|
|60768|             vendredi|        4|
|60769|              veneral|        4|
|60770|           venerating|        4|
|60771|               venery|        4|
|60772|           venetianly|        4|
|60773|                venga|        4|
|60774|              venient|        4|
|60775|             venisons|        4|
|60776|             ventcock|        4|
|60777|              ventero|        4|
|60778|               ventis|        4|
|60779|                vento|        4|
|60780|           ventricles|        4|
|60781|        ventriloquial|        4|
|60782|        ventriloquise|        4|
|60783|        ventriloquist|        4|
|60784|          ventriloquy|        4|
|60785|        ventripotence|        4|
|60786|               ventry|        4|
|60787|            venudutta|        4|
|60788|             venville|        4|
|60789|            verandahs|        4|
|60790|           verbalists|        4|
|60791|             verberat|        4|
|60792|             verbiage|        4|
|60793|                verbo|        4|
|60794|             verborum|        4|
|60795|               verdes|        4|
|60796|            verdigris|        4|
|60797|              verdugo|        4|
|60798|              veredom|        4|
|60799|           verfluchte|        4|
|60800|          vergerfaced|        4|
|60801|            vergilian|        4|
|60802|              vergine|        4|
|60803|                 veri|        4|
|60804|             veribest|        4|
|60805|           veridicity|        4|
|60806|           verifiable|        4|
|60807|        verifications|        4|
|60808|               verino|        4|
|60809|                veris|        4|
|60810|            veritably|        4|
|60811|            verlachst|        4|
|60812|            verlobung|        4|
|60813|           vermicelli|        4|
|60814|           vermonters|        4|
|60815|         vernacularly|        4|
|60816|                verno|        4|
|60817|             veronica|        4|
|60818|                verra|        4|
|60819|               verrez|        4|
